WallU,RoofU,RoofAbp,WinU,WinSHGC,LPD,COP,c0: Heating,c1: Cooling,c2: Interior Lighting,c4: Fans
0.2,3.4,0.7,1.5,0.65,15,5.5,0.63,80685.98,233240.27,4054.58
0.2,3.4,0.7,1.5,0.8,3,2.5,3.12,166378.51,46648.05,3817.86
0.2,3.4,0.7,1.5,0.8,3,4,1.95,103986.57,46648.05,3817.86
0.2,3.4,0.7,1.5,0.8,3,5.5,1.42,75626.6,46648.05,3817.86
0.2,3.4,0.7,1.5,0.8,7,2.5,1.77,179174.78,108845.46,4104.16
0.2,3.4,0.7,1.5,0.8,7,4,1.11,111984.24,108845.46,4104.16
0.2,3.4,0.7,1.5,0.8,7,5.5,0.81,81443.08,108845.46,4104.16
0.2,3.4,0.7,1.5,0.8,11,2.5,1.18,191995.07,171042.86,4391.43
0.2,3.4,0.7,1.5,0.8,11,4,0.74,119996.92,171042.86,4391.43
0.2,3.4,0.7,1.5,0.8,11,5.5,0.54,87270.49,171042.86,4391.43
0.2,3.4,0.7,1.5,0.8,15,2.5,0.82,204548.23,233240.27,4674.5
0.2,3.4,0.7,1.5,0.8,15,4,0.51,127842.64,233240.27,4674.5
0.2,3.4,0.7,1.5,0.8,15,5.5,0.37,92976.47,233240.27,4674.5
0.2,3.4,0.7,2.5,0.05,3,2.5,81.24,68975.47,46648.05,1630.12
0.2,3.4,0.7,2.5,0.05,3,4,50.77,43109.67,46648.05,1630.12
0.2,3.4,0.7,2.5,0.05,3,5.5,36.93,31352.48,46648.05,1630.12
0.2,3.4,0.7,2.5,0.05,7,2.5,52.17,80661.07,108845.46,1906.33
0.2,3.4,0.7,2.5,0.05,7,4,32.6,50413.17,108845.46,1906.33
0.2,3.4,0.7,2.5,0.05,7,5.5,23.71,36664.12,108845.46,1906.33
0.2,3.4,0.7,2.5,0.05,11,2.5,34.96,92590.27,171042.86,2182.38
0.2,3.4,0.7,2.5,0.05,11,4,21.85,57868.92,171042.86,2182.38
0.2,3.4,0.7,2.5,0.05,11,5.5,15.89,42086.49,171042.86,2182.38
0.2,3.4,0.7,2.5,0.05,15,2.5,24.95,104718.4,233240.27,2455.97
0.2,3.4,0.7,2.5,0.05,15,4,15.59,65449,233240.27,2455.97
0.2,3.4,0.7,2.5,0.05,15,5.5,11.34,47599.27,233240.27,2455.97
0.2,3.4,0.7,2.5,0.2,3,2.5,33.69,85301.14,46648.05,2014.31
0.2,3.4,0.7,2.5,0.2,3,4,21.06,53313.21,46648.05,2014.31
0.2,3.4,0.7,2.5,0.2,3,5.5,15.31,38773.24,46648.05,2014.31
0.2,3.4,0.7,2.5,0.2,7,2.5,22.4,97333.3,108845.46,2289.77
0.2,3.4,0.7,2.5,0.2,7,4,14,60833.31,108845.46,2289.77
0.2,3.4,0.7,2.5,0.2,7,5.5,10.18,44242.41,108845.46,2289.77
0.2,3.4,0.7,2.5,0.2,11,2.5,14.96,109548.35,171042.86,2564.44
0.2,3.4,0.7,2.5,0.2,11,4,9.35,68467.72,171042.86,2564.44
0.2,3.4,0.7,2.5,0.2,11,5.5,6.8,49794.71,171042.86,2564.44
0.2,3.4,0.7,2.5,0.2,15,2.5,10.62,121806.6,233240.27,2835.53
0.2,3.4,0.7,2.5,0.2,15,4,6.64,76129.13,233240.27,2835.53
0.2,3.4,0.7,2.5,0.2,15,5.5,4.83,55366.64,233240.27,2835.53
0.2,3.4,0.7,2.5,0.35,3,2.5,24.55,97679.81,46648.05,2300.13
0.2,3.4,0.7,2.5,0.35,3,4,15.34,61049.88,46648.05,2300.13
0.2,3.4,0.7,2.5,0.35,3,5.5,11.16,44399.91,46648.05,2300.13
0.2,3.4,0.7,2.5,0.35,7,2.5,16.02,109908.31,108845.46,2577.28
0.2,3.4,0.7,2.5,0.35,7,4,10.01,68692.69,108845.46,2577.28
0.2,3.4,0.7,2.5,0.35,7,5.5,7.28,49958.32,108845.46,2577.28
0.2,3.4,0.7,2.5,0.35,11,2.5,10.84,122229.45,171042.86,2852.04
0.2,3.4,0.7,2.5,0.35,11,4,6.78,76393.4,171042.86,2852.04
0.2,3.4,0.7,2.5,0.35,11,5.5,4.93,55558.84,171042.86,2852.04
0.2,3.4,0.7,2.5,0.35,15,2.5,7.65,134526.19,233240.27,3124.19
0.2,3.4,0.7,2.5,0.35,15,4,4.78,84078.87,233240.27,3124.19
0.2,3.4,0.7,2.5,0.35,15,5.5,3.48,61148.27,233240.27,3124.19
0.2,3.4,0.7,2.5,0.5,3,2.5,15.13,117017.62,46648.05,2740.74
0.2,3.4,0.7,2.5,0.5,3,4,9.46,73136.02,46648.05,2740.74
0.2,3.4,0.7,2.5,0.5,3,5.5,6.88,53189.83,46648.05,2740.74
0.2,3.4,0.7,2.5,0.5,7,2.5,9.51,129396.62,108845.46,3018.39
0.2,3.4,0.7,2.5,0.5,7,4,5.94,80872.89,108845.46,3018.39
0.2,3.4,0.7,2.5,0.5,7,5.5,4.32,58816.64,108845.46,3018.39
0.2,3.4,0.7,2.5,0.5,11,2.5,6.41,141860.27,171042.86,3296.13
0.2,3.4,0.7,2.5,0.5,11,4,4.01,88662.67,171042.86,3296.13
0.2,3.4,0.7,2.5,0.5,11,5.5,2.92,64481.94,171042.86,3296.13
0.2,3.4,0.7,2.5,0.5,15,2.5,4.55,154193.41,233240.27,3570.14
0.2,3.4,0.7,2.5,0.5,15,4,2.85,96370.88,233240.27,3570.14
0.2,3.4,0.7,2.5,0.5,15,5.5,2.07,70087.92,233240.27,3570.14
0.2,3.4,0.7,2.5,0.65,3,2.5,10.2,136584.66,46648.05,3180.37
0.2,3.4,0.7,2.5,0.65,3,4,6.38,85365.41,46648.05,3180.37
0.2,3.4,0.7,2.5,0.65,3,5.5,4.64,62083.93,46648.05,3180.37
0.2,3.4,0.7,2.5,0.65,7,2.5,6.31,149068.19,108845.46,3460.16
0.2,3.4,0.7,2.5,0.65,7,4,3.94,93167.62,108845.46,3460.16
0.2,3.4,0.7,2.5,0.65,7,5.5,2.87,67758.27,108845.46,3460.16
0.2,3.4,0.7,2.5,0.65,11,2.5,4.22,161598.17,171042.86,3740.34
0.2,3.4,0.7,2.5,0.65,11,4,2.64,100998.86,171042.86,3740.34
0.2,3.4,0.7,2.5,0.65,11,5.5,1.92,73453.71,171042.86,3740.34
0.2,3.4,0.7,2.5,0.65,15,2.5,3.04,173934.6,233240.27,4016.55
0.2,3.4,0.7,2.5,0.65,15,4,1.9,108709.13,233240.27,4016.55
0.2,3.4,0.7,2.5,0.65,15,5.5,1.38,79061.18,233240.27,4016.55
0.2,3.4,0.7,2.5,0.8,3,2.5,6.06,162750.64,46648.05,3772.78
0.2,3.4,0.7,2.5,0.8,3,4,3.79,101719.15,46648.05,3772.78
0.2,3.4,0.7,2.5,0.8,3,5.5,2.76,73977.57,46648.05,3772.78
0.2,3.4,0.7,2.5,0.8,7,2.5,3.79,175315.82,108845.46,4055.78
0.2,3.4,0.7,2.5,0.8,7,4,2.37,109572.39,108845.46,4055.78
0.2,3.4,0.7,2.5,0.8,7,5.5,1.72,79689.01,108845.46,4055.78
0.2,3.4,0.7,2.5,0.8,11,2.5,2.6,187941.68,171042.86,4339.32
0.2,3.4,0.7,2.5,0.8,11,4,1.62,117463.55,171042.86,4339.32
0.2,3.4,0.7,2.5,0.8,11,5.5,1.18,85428.04,171042.86,4339.32
0.2,3.4,0.7,2.5,0.8,15,2.5,1.94,200291.24,233240.27,4617.94
0.2,3.4,0.7,2.5,0.8,15,4,1.21,125182.02,233240.27,4617.94
0.2,3.4,0.7,2.5,0.8,15,5.5,0.88,91041.47,233240.27,4617.94
0.2,3.4,0.7,3.5,0.05,3,2.5,117.13,68530.21,46648.05,1633.51
0.2,3.4,0.7,3.5,0.05,3,4,73.21,42831.38,46648.05,1633.51
0.2,3.4,0.7,3.5,0.05,3,5.5,53.24,31150.1,46648.05,1633.51
0.2,3.4,0.7,3.5,0.05,7,2.5,78.55,80015.89,108845.46,1906.53
0.2,3.4,0.7,3.5,0.05,7,4,49.09,50009.93,108845.46,1906.53
0.2,3.4,0.7,3.5,0.05,7,5.5,35.7,36370.86,108845.46,1906.53
0.2,3.4,0.7,3.5,0.05,11,2.5,54.79,91680.99,171042.86,2179.92
0.2,3.4,0.7,3.5,0.05,11,4,34.24,57300.62,171042.86,2179.92
0.2,3.4,0.7,3.5,0.05,11,5.5,24.9,41673.18,171042.86,2179.92
0.2,3.4,0.7,3.5,0.05,15,2.5,40.1,103535.55,233240.27,2450.25
0.2,3.4,0.7,3.5,0.05,15,4,25.06,64709.72,233240.27,2450.25
0.2,3.4,0.7,3.5,0.05,15,5.5,18.23,47061.62,233240.27,2450.25
0.2,3.4,0.7,3.5,0.2,3,2.5,47.66,84860.72,46648.05,2024.6
0.2,3.4,0.7,3.5,0.2,3,4,29.79,53037.95,46648.05,2024.6
0.2,3.4,0.7,3.5,0.2,3,5.5,21.67,38573.05,46648.05,2024.6
0.2,3.4,0.7,3.5,0.2,7,2.5,32.39,96647,108845.46,2298.07
0.2,3.4,0.7,3.5,0.2,7,4,20.25,60404.37,108845.46,2298.07
0.2,3.4,0.7,3.5,0.2,7,5.5,14.72,43930.45,108845.46,2298.07
0.2,3.4,0.7,3.5,0.2,11,2.5,22.52,108584.81,171042.86,2569.97
0.2,3.4,0.7,3.5,0.2,11,4,14.08,67865.51,171042.86,2569.97
0.2,3.4,0.7,3.5,0.2,11,5.5,10.24,49356.73,171042.86,2569.97
0.2,3.4,0.7,3.5,0.2,15,2.5,16.04,120605.54,233240.27,2839.39
0.2,3.4,0.7,3.5,0.2,15,4,10.02,75378.46,233240.27,2839.39
0.2,3.4,0.7,3.5,0.2,15,5.5,7.29,54820.7,233240.27,2839.39
0.2,3.4,0.7,3.5,0.35,3,2.5,34.99,97055.21,46648.05,2309.37
0.2,3.4,0.7,3.5,0.35,3,4,21.87,60659.5,46648.05,2309.37
0.2,3.4,0.7,3.5,0.35,3,5.5,15.91,44116,46648.05,2309.37
0.2,3.4,0.7,3.5,0.35,7,2.5,23.55,109017.22,108845.46,2583.58
0.2,3.4,0.7,3.5,0.35,7,4,14.72,68135.76,108845.46,2583.58
0.2,3.4,0.7,3.5,0.35,7,5.5,10.7,49553.28,108845.46,2583.58
0.2,3.4,0.7,3.5,0.35,11,2.5,16.42,121115.19,171042.86,2856.77
0.2,3.4,0.7,3.5,0.35,11,4,10.26,75696.99,171042.86,2856.77
0.2,3.4,0.7,3.5,0.35,11,5.5,7.46,55052.36,171042.86,2856.77
0.2,3.4,0.7,3.5,0.35,15,2.5,11.89,133196.44,233240.27,3126.96
0.2,3.4,0.7,3.5,0.35,15,4,7.43,83247.77,233240.27,3126.96
0.2,3.4,0.7,3.5,0.35,15,5.5,5.4,60543.84,233240.27,3126.96
0.2,3.4,0.7,3.5,0.5,3,2.5,21.74,116025.92,46648.05,2743.47
0.2,3.4,0.7,3.5,0.5,3,4,13.59,72516.2,46648.05,2743.47
0.2,3.4,0.7,3.5,0.5,3,5.5,9.88,52739.06,46648.05,2743.47
0.2,3.4,0.7,3.5,0.5,7,2.5,14.32,128195.48,108845.46,3019.74
0.2,3.4,0.7,3.5,0.5,7,4,8.95,80122.18,108845.46,3019.74
0.2,3.4,0.7,3.5,0.5,7,5.5,6.51,58270.67,108845.46,3019.74
0.2,3.4,0.7,3.5,0.5,11,2.5,9.81,140471.24,171042.86,3295.6
0.2,3.4,0.7,3.5,0.5,11,4,6.13,87794.53,171042.86,3295.6
0.2,3.4,0.7,3.5,0.5,11,5.5,4.46,63850.56,171042.86,3295.6
0.2,3.4,0.7,3.5,0.5,15,2.5,7.23,152623.03,233240.27,3567.44
0.2,3.4,0.7,3.5,0.5,15,4,4.52,95389.39,233240.27,3567.44
0.2,3.4,0.7,3.5,0.5,15,5.5,3.28,69374.1,233240.27,3567.44
0.2,3.4,0.7,3.5,0.65,3,2.5,15.05,135084.59,46648.05,3175.12
0.2,3.4,0.7,3.5,0.65,3,4,9.4,84427.87,46648.05,3175.12
0.2,3.4,0.7,3.5,0.65,3,5.5,6.84,61402.09,46648.05,3175.12
0.2,3.4,0.7,3.5,0.65,7,2.5,9.77,147366.57,108845.46,3452.88
0.2,3.4,0.7,3.5,0.65,7,4,6.11,92104.1,108845.46,3452.88
0.2,3.4,0.7,3.5,0.65,7,5.5,4.44,66984.8,108845.46,3452.88
0.2,3.4,0.7,3.5,0.65,11,2.5,6.94,159725.69,171042.86,3730.78
0.2,3.4,0.7,3.5,0.65,11,4,4.34,99828.56,171042.86,3730.78
0.2,3.4,0.7,3.5,0.65,11,5.5,3.15,72602.59,171042.86,3730.78
0.2,3.4,0.7,3.5,0.65,15,2.5,5.01,171898.87,233240.27,4004.43
0.2,3.4,0.7,3.5,0.65,15,4,3.13,107436.79,233240.27,4004.43
0.2,3.4,0.7,3.5,0.65,15,5.5,2.28,78135.85,233240.27,4004.43
0.2,3.4,0.7,3.5,0.8,3,2.5,9.82,160318.74,46648.05,3747.12
0.2,3.4,0.7,3.5,0.8,3,4,6.14,100199.21,46648.05,3747.12
0.2,3.4,0.7,3.5,0.8,3,5.5,4.46,72872.15,46648.05,3747.12
0.2,3.4,0.7,3.5,0.8,7,2.5,6.26,172709.76,108845.46,4028.1
0.2,3.4,0.7,3.5,0.8,7,4,3.91,107943.6,108845.46,4028.1
0.2,3.4,0.7,3.5,0.8,7,5.5,2.84,78504.44,108845.46,4028.1
0.2,3.4,0.7,3.5,0.8,11,2.5,4.36,185163.17,171042.86,4309.22
0.2,3.4,0.7,3.5,0.8,11,4,2.73,115726.98,171042.86,4309.22
0.2,3.4,0.7,3.5,0.8,11,5.5,1.98,84165.08,171042.86,4309.22
0.2,3.4,0.7,3.5,0.8,15,2.5,3.29,197334.26,233240.27,4584.6
0.2,3.4,0.7,3.5,0.8,15,4,2.06,123333.91,233240.27,4584.6
0.2,3.4,0.7,3.5,0.8,15,5.5,1.5,89697.39,233240.27,4584.6
0.2,3.4,0.7,4.5,0.05,3,2.5,147.41,68685.1,46648.05,1647.9
0.2,3.4,0.7,4.5,0.05,3,4,92.13,42928.19,46648.05,1647.9
0.2,3.4,0.7,4.5,0.05,3,5.5,67,31220.5,46648.05,1647.9
0.2,3.4,0.7,4.5,0.05,7,2.5,101.58,80039.03,108845.46,1919.11
0.2,3.4,0.7,4.5,0.05,7,4,63.49,50024.4,108845.46,1919.11
0.2,3.4,0.7,4.5,0.05,7,5.5,46.17,36381.38,108845.46,1919.11
0.2,3.4,0.7,4.5,0.05,11,2.5,72.83,91539.16,171042.86,2189.84
0.2,3.4,0.7,4.5,0.05,11,4,45.52,57211.98,171042.86,2189.84
0.2,3.4,0.7,4.5,0.05,11,5.5,33.11,41608.71,171042.86,2189.84
0.2,3.4,0.7,4.5,0.05,15,2.5,54.82,103185.79,233240.27,2457.36
0.2,3.4,0.7,4.5,0.05,15,4,34.27,64491.12,233240.27,2457.36
0.2,3.4,0.7,4.5,0.05,15,5.5,24.92,46902.63,233240.27,2457.36
0.2,3.4,0.7,4.5,0.2,3,2.5,56.14,87043.86,46648.05,2091.5
0.2,3.4,0.7,4.5,0.2,3,4,35.09,54402.42,46648.05,2091.5
0.2,3.4,0.7,4.5,0.2,3,5.5,25.52,39565.39,46648.05,2091.5
0.2,3.4,0.7,4.5,0.2,7,2.5,38.48,98686.11,108845.46,2362.99
0.2,3.4,0.7,4.5,0.2,7,4,24.05,61678.82,108845.46,2362.99
0.2,3.4,0.7,4.5,0.2,7,5.5,17.49,44857.32,108845.46,2362.99
0.2,3.4,0.7,4.5,0.2,11,2.5,27.68,110456.76,171042.86,2633.48
0.2,3.4,0.7,4.5,0.2,11,4,17.3,69035.48,171042.86,2633.48
0.2,3.4,0.7,4.5,0.2,11,5.5,12.58,50207.62,171042.86,2633.48
0.2,3.4,0.7,4.5,0.2,15,2.5,19.92,122291.42,233240.27,2901.99
0.2,3.4,0.7,4.5,0.2,15,4,12.45,76432.14,233240.27,2901.99
0.2,3.4,0.7,4.5,0.2,15,5.5,9.05,55587.01,233240.27,2901.99
0.2,3.4,0.7,4.5,0.35,3,2.5,33.45,105673.11,46648.05,2524.51
0.2,3.4,0.7,4.5,0.35,3,4,20.91,66045.69,46648.05,2524.51
0.2,3.4,0.7,4.5,0.35,3,5.5,15.21,48033.23,46648.05,2524.51
0.2,3.4,0.7,4.5,0.35,7,2.5,22.7,117536.9,108845.46,2798.55
0.2,3.4,0.7,4.5,0.35,7,4,14.19,73460.56,108845.46,2798.55
0.2,3.4,0.7,4.5,0.35,7,5.5,10.32,53425.87,108845.46,2798.55
0.2,3.4,0.7,4.5,0.35,11,2.5,15.94,129547.34,171042.86,3072.02
0.2,3.4,0.7,4.5,0.35,11,4,9.96,80967.09,171042.86,3072.02
0.2,3.4,0.7,4.5,0.35,11,5.5,7.25,58885.16,171042.86,3072.02
0.2,3.4,0.7,4.5,0.35,15,2.5,11.75,141491.84,233240.27,3342
0.2,3.4,0.7,4.5,0.35,15,4,7.34,88432.4,233240.27,3342
0.2,3.4,0.7,4.5,0.35,15,5.5,5.34,64314.47,233240.27,3342
0.2,3.4,0.7,4.5,0.5,3,2.5,22.86,123605.73,46648.05,2939.33
0.2,3.4,0.7,4.5,0.5,3,4,14.29,77253.58,46648.05,2939.33
0.2,3.4,0.7,4.5,0.5,3,5.5,10.39,56184.42,46648.05,2939.33
0.2,3.4,0.7,4.5,0.5,7,2.5,15.33,135624.82,108845.46,3215.31
0.2,3.4,0.7,4.5,0.5,7,4,9.58,84765.51,108845.46,3215.31
0.2,3.4,0.7,4.5,0.5,7,5.5,6.97,61647.65,108845.46,3215.31
0.2,3.4,0.7,4.5,0.5,11,2.5,11.06,147774.6,171042.86,3490.95
0.2,3.4,0.7,4.5,0.5,11,4,6.91,92359.13,171042.86,3490.95
0.2,3.4,0.7,4.5,0.5,11,5.5,5.03,67170.27,171042.86,3490.95
0.2,3.4,0.7,4.5,0.5,15,2.5,8.02,159774.38,233240.27,3762.21
0.2,3.4,0.7,4.5,0.5,15,4,5.01,99858.99,233240.27,3762.21
0.2,3.4,0.7,4.5,0.5,15,5.5,3.65,72624.72,233240.27,3762.21
0.2,3.4,0.7,4.5,0.65,3,2.5,17.12,142395.61,46648.05,3363.82
0.2,3.4,0.7,4.5,0.65,3,4,10.7,88997.26,46648.05,3363.82
0.2,3.4,0.7,4.5,0.65,3,5.5,7.78,64725.28,46648.05,3363.82
0.2,3.4,0.7,4.5,0.65,7,2.5,11.34,154536.39,108845.46,3641.45
0.2,3.4,0.7,4.5,0.65,7,4,7.09,96585.24,108845.46,3641.45
0.2,3.4,0.7,4.5,0.65,7,5.5,5.15,70243.81,108845.46,3641.45
0.2,3.4,0.7,4.5,0.65,11,2.5,8,166760.97,171042.86,3918.68
0.2,3.4,0.7,4.5,0.65,11,4,5,104225.61,171042.86,3918.68
0.2,3.4,0.7,4.5,0.65,11,5.5,3.64,75800.44,171042.86,3918.68
0.2,3.4,0.7,4.5,0.65,15,2.5,6,178792.55,233240.27,4191.54
0.2,3.4,0.7,4.5,0.65,15,4,3.75,111745.34,233240.27,4191.54
0.2,3.4,0.7,4.5,0.65,15,5.5,2.73,81269.34,233240.27,4191.54
0.2,3.4,0.7,4.5,0.8,3,2.5,13.29,161483.63,46648.05,3795.46
0.2,3.4,0.7,4.5,0.8,3,4,8.31,100927.27,46648.05,3795.46
0.2,3.4,0.7,4.5,0.8,3,5.5,6.04,73401.65,46648.05,3795.46
0.2,3.4,0.7,4.5,0.8,7,2.5,8.77,173730.46,108845.46,4074.95
0.2,3.4,0.7,4.5,0.8,7,4,5.48,108581.54,108845.46,4074.95
0.2,3.4,0.7,4.5,0.8,7,5.5,3.99,78968.39,108845.46,4074.95
0.2,3.4,0.7,4.5,0.8,11,2.5,6.24,186045.26,171042.86,4354.28
0.2,3.4,0.7,4.5,0.8,11,4,3.9,116278.29,171042.86,4354.28
0.2,3.4,0.7,4.5,0.8,11,5.5,2.83,84566.03,171042.86,4354.28
0.2,3.4,0.7,4.5,0.8,15,2.5,4.7,198071.28,233240.27,4627.54
0.2,3.4,0.7,4.5,0.8,15,4,2.94,123794.55,233240.27,4627.54
0.2,3.4,0.7,4.5,0.8,15,5.5,2.14,90032.4,233240.27,4627.54
0.2,3.4,0.7,5.5,0.05,3,2.5,184.73,68439.72,46648.05,1649.57
0.2,3.4,0.7,5.5,0.05,3,4,115.46,42774.83,46648.05,1649.57
0.2,3.4,0.7,5.5,0.05,3,5.5,83.97,31108.96,46648.05,1649.57
0.2,3.4,0.7,5.5,0.05,7,2.5,129.15,79671.25,108845.46,1919.35
